imageName,VisType,originalPhrases,originalSentiments,subj_raw,subj_synset,subj_category,subj_attrs,pred_raw,pred_canon,obj_raw,obj_synset,obj_category,obj_attrs,sentiment,topic
VASTC.1.8.png,Grid,a lot of information; text; boxes; colors,(+); (+); (+); (+),boxes,mark.shape,mark,multiple_boxes_present,contributes_to_density_of,contributes_to_density_of,chart,whole.visualization,whole,high_information_volume,[+],Data Density / Image Clutter
VASTC.1.8.png,Grid,a lot of information; text; boxes; colors,(+); (+); (+); (+),colors,property.color,property,multiple_colors_used,adds_visual_complexity_to,adds_visual_complexity_to,boxes,mark.shape,mark,multiple_boxes_present,[+],"Color, Symbol, and Texture Details"
VASTC.123.1.png,Grid,noisy; illusion of a negative space; white color,(+); (+); (+),white_color,property.color,property,contributes_to_complexity,produces_illusion_of,produces_illusion_of,negative_space,structure.background,structure,creates_depth_illusion,[+],Visual Encoding Clarity
VASTC.123.1.png,Grid,noisy; illusion of a negative space; white color,(+); (+); (+),negative_space,structure.background,structure,creates_depth_illusion,increases_clutter_in,increases_clutter_in,chart,whole.visualization,whole,visually_noisy,[+],Aesthetics Uncertainty
SciVisJ.700.11.png,Grid,a lot of text; multiple shades of blue,(+); (+),text_elements,text.label,text,high_text_volume,increases_cognitive_load_of,increases_effort,color_shading,property.color,property,multiple_blue_shades,[+],Immediacy / Cognitive Load
VASTC.115.2.png,Grid,various points of data; different color codes; titles,(+); (+); (+),data_points,mark.point,mark,various_data_points,encoded_by,encoded_by,color_codes,property.color,property,multiple_color_codes,[+],Visual Encoding Clarity
VASTC.115.2.png,Grid,various points of data; different color codes; titles,(+); (+); (+),title,text.title,text,title_present,labels,describes,data_points,mark.point,mark,various_data_points,[+],Semantics / Text Legibility
SciVisJ.1005.1.png,Grid,no data; nothing visible; Too dark,(+); (+); (+),background,structure.background,structure,excessively_dark,obscures,obscures,data_content,content.data,content,no_data_present; nothing_visible,[+],Aesthetics Uncertainty
SciVisJ.1005.1.png,Grid,no data; nothing visible; Too dark,(+); (+); (+),visualization,whole.visualization,whole,,lacks_interpretable,lacks_interpretable,data_content,content.data,content,no_data_present; nothing_visible,[+],Immediacy / Cognitive Load
VASTC.115.5.png,Grid,Multiple images; Multiple shapes,(+); (+),image_panels,whole.visualization,whole,multiple_image_panels,increases_clutter_in,increases_clutter_in,visualization,whole.visualization,whole,,[+],Data Density / Image Clutter
VASTC.115.5.png,Grid,Multiple images; Multiple shapes,(+); (+),shapes,mark.shape,mark,multiple_shape_types,adds_visual_complexity_to,adds_visual_complexity_to,visualization,whole.visualization,whole,,[+],Visual Encoding Clarity
InfoVisC.173.9.png,Grid,variety and boldness of colors; there is little; about earthquake,(+); (-); (-),color_scheme,property.color,property,high_color_variety; bold_color_usage,increases_complexity_of,increases_complexity,chart,whole.visualization,whole,,[+],"Color, Symbol, and Texture Details"
InfoVisC.173.9.png,Grid,variety and boldness of colors; there is little; about earthquake,(+); (-); (-),data_content,content.data,content,sparse_data_elements,reduces_clutter_in,reduces_clutter_in,chart,whole.visualization,whole,,[-],Data Density / Image Clutter
InfoVisC.173.9.png,Grid,variety and boldness of colors; there is little; about earthquake,(+); (-); (-),subject_matter,content.domain,content,familiar_earthquake_topic,lowers_cognitive_load_of,lowers_cognitive_load_of,chart,whole.visualization,whole,,[-],Immediacy / Cognitive Load
v490_n7420_13_f4.png,Line,Can see line movement; descriptions are eye catching; color formats,(+); (+); (+),color_scheme,property.color,property,varied_color_formats,draws_attention_to,draws_attention_to,line,mark.line,mark,visible_line_movement,[+],Aesthetics Uncertainty
v490_n7420_13_f4.png,Line,Can see line movement; descriptions are eye catching; color formats,(+); (+); (+),annotation,text.annotation,text,eye_catching_descriptions,accompanies,accompanies,line,mark.line,mark,visible_line_movement,[+],Immediacy / Cognitive Load
whoB09_1.png,Line,more elements; different axes; colors dont carry any meaning; Lots of variables; Large numbers; Different colors,(+); (+); (+); (+); (+); (+),color_encoding,property.color,property,colors_carry_no_meaning; multiple_different_colors,does_not_encode,does_not_encode,data_elements,content.data,content,many_visual_elements; lots_of_variables,[+],Aesthetics Uncertainty
whoB09_1.png,Line,more elements; different axes; colors dont carry any meaning; Lots of variables; Large numbers; Different colors,(+); (+); (+); (+); (+); (+),data_elements,content.data,content,many_visual_elements; lots_of_variables,plotted_across,plotted_across,axes,furniture.axes,furniture,multiple_different_axes,[+],Visual Encoding Clarity
whoB09_1.png,Line,more elements; different axes; colors dont carry any meaning; Lots of variables; Large numbers; Different colors,(+); (+); (+); (+); (+); (+),axis_labels,text.axis_label,text,large_numeric_values,displays_large_numbers_on,displays_large_numbers_on,axes,furniture.axes,furniture,multiple_different_axes,[+],Immediacy / Cognitive Load
VisC.199.5.png,Line,less time consuming; make sense.; more easily understood,(-); ?; (-),content,content.data,content,easily_understood,makes_sense_to,makes_sense_to,visualization,whole.visualization,whole,low_cognitive_effort,[-],Semantics / Text Legibility
VisC.199.5.png,Line,less time consuming; make sense.; more easily understood,(-); ?; (-),layout,structure.layout,structure,less_time_consuming,supports_quick_interpretation_of,supports_quick_interpretation_of,content,content.data,content,easily_understood,[-],Immediacy / Cognitive Load
v484_n7393_1_f6.png,Line,not familiar; color scheme hard on eyes; Confusing to understand data points; difficult to understand,(+); (+); (+); (+),color_scheme,property.color,property,visually_harsh_colors; eye_straining_palette,increases_difficulty_of,increases_complexity,data_points,mark.point,mark,confusing_data_encoding; hard_to_distinguish_points,[+],Immediacy / Cognitive Load
v484_n7393_1_f6.png,Line,not familiar; color scheme hard on eyes; Confusing to understand data points; difficult to understand,(+); (+); (+); (+),data_points,mark.point,mark,confusing_data_encoding; hard_to_distinguish_points,contributes_to_confusion_in,contributes_to_confusion_in,chart,whole.visualization,whole,unfamiliar_chart_type; difficult_to_interpret,[+],Visual Encoding Clarity
economist_daily_chart_118.png,Line,familiarized with this type of charts; easy to follow,(-); (-),chart_type,whole.visualization,whole,familiar_chart_format,reduces_cognitive_load_of,reduces_cognitive_load_of,chart,whole.visualization,whole,easy_to_follow,[-],Immediacy / Cognitive Load
VisC.375.5.png,Line,lines cannot be distinguished; I struggled to read it; no clue on what it is about,(+); (+); (+),lines,mark.line,mark,indistinguishable_from_each_other,causes_confusion_in,causes_confusion_in,chart,whole.visualization,whole,difficult_to_read; unclear_subject_matter,[+],Data Density / Image Clutter
VisC.375.5.png,Line,lines cannot be distinguished; I struggled to read it; no clue on what it is about,(+); (+); (+),chart,whole.visualization,whole,difficult_to_read; unclear_subject_matter,requires_high_effort_to_interpret,requires_high_effort_to_interpret,labels,text.label,text,insufficient_contextual_cues,[+],Immediacy / Cognitive Load
InfoVisJ.1247.10.png,Line,"crossing each other; difficult to understand diagram; more elements of information; text, numbers, mathematical formulae; colored graphic chart",(+); (+); (+); (+); (+),crossing_lines,mark.line,mark,lines_crossing_each_other,increases_clutter_in,increases_clutter_in,diagram,whole.visualization,whole,difficult_to_understand; high_information_density,[+],Aesthetics Uncertainty
InfoVisJ.1247.10.png,Line,"crossing each other; difficult to understand diagram; more elements of information; text, numbers, mathematical formulae; colored graphic chart",(+); (+); (+); (+); (+),text_labels,text.label,text,text_and_numbers_present,adds_information_elements_to,adds_information_elements_to,diagram,whole.visualization,whole,difficult_to_understand; high_information_density,[+],Data Density / Image Clutter
InfoVisJ.1247.10.png,Line,"crossing each other; difficult to understand diagram; more elements of information; text, numbers, mathematical formulae; colored graphic chart",(+); (+); (+); (+); (+),mathematical_formulae,text.annotation,text,mathematical_formulae_present,requires_domain_knowledge_for,requires_expertise,diagram,whole.visualization,whole,difficult_to_understand; high_information_density,[+],Schema
InfoVisJ.1247.10.png,Line,"crossing each other; difficult to understand diagram; more elements of information; text, numbers, mathematical formulae; colored graphic chart",(+); (+); (+); (+); (+),color_encoding,property.color,property,colored_graphic_chart,encodes_data_within,encodes_data_within,diagram,whole.visualization,whole,difficult_to_understand; high_information_density,[+],Visual Encoding Clarity
VisJ.1431.7.png,Line,no way of knowing what it is showing me; a line of points,(-); (-),data_points,mark.point,mark,arranged_in_single_line,fails_to_convey_meaning_in,fails_to_convey_meaning_in,chart,whole.visualization,whole,unclear_semantic_meaning; lacks_interpretive_context,[-],Immediacy / Cognitive Load
wsj371.png,Line,size variations; choice of colors; 2 lines to describe differences; more variability; take longer to understand; Involves words/sentences; involves numbers; Involves colors; captions; necessary context; title; pretty self-explanatory,(+); (+); (+); (+); (+); (+); (+); (+); (-); (-); (-); (-),lines,mark.line,mark,two_lines_present; more_variability_shown,encodes_differences_via,encodes_differences_via,colors,property.color,property,multiple_colors_used; color_choice_complex,[+],"Color, Symbol, and Texture Details"
wsj371.png,Line,size variations; choice of colors; 2 lines to describe differences; more variability; take longer to understand; Involves words/sentences; involves numbers; Involves colors; captions; necessary context; title; pretty self-explanatory,(+); (+); (+); (+); (+); (+); (+); (+); (-); (-); (-); (-),lines,mark.line,mark,two_lines_present; more_variability_shown,increases_interpretive_effort,increases_interpretive_effort,chart,whole.visualization,whole,size_variations_present; takes_longer_to_understand; pretty_self_explanatory,[+],Immediacy / Cognitive Load
wsj371.png,Line,size variations; choice of colors; 2 lines to describe differences; more variability; take longer to understand; Involves words/sentences; involves numbers; Involves colors; captions; necessary context; title; pretty self-explanatory,(+); (+); (+); (+); (+); (+); (+); (+); (-); (-); (-); (-),captions,text.description,text,provides_necessary_context; captions_aid_comprehension,reduces_complexity_of,simplifies,chart,whole.visualization,whole,size_variations_present; takes_longer_to_understand; pretty_self_explanatory,[-],Immediacy / Cognitive Load
wsj371.png,Line,size variations; choice of colors; 2 lines to describe differences; more variability; take longer to understand; Involves words/sentences; involves numbers; Involves colors; captions; necessary context; title; pretty self-explanatory,(+); (+); (+); (+); (+); (+); (+); (+); (-); (-); (-); (-),title,text.title,text,title_clarifies_content,provides_context_for,clarifies,chart,whole.visualization,whole,size_variations_present; takes_longer_to_understand; pretty_self_explanatory,[-],Semantics / Text Legibility
wsj371.png,Line,size variations; choice of colors; 2 lines to describe differences; more variability; take longer to understand; Involves words/sentences; involves numbers; Involves colors; captions; necessary context; title; pretty self-explanatory,(+); (+); (+); (+); (+); (+); (+); (+); (-); (-); (-); (-),text_labels,text.label,text,involves_words_sentences,accompanies,accompanies,numbers,content.number,content,involves_numbers,[+],Data Density / Image Clutter
economist_daily_chart_521.png,Line,hurts my vision; NASA graph; hard to understand,(+); (+); (+),data_area,structure.region,structure,high_visual_clutter,causes_visual_strain_in,causes_visual_strain_in,chart,whole.visualization,whole,visually_overwhelming_layout; hard_to_understand,[+],Aesthetics Uncertainty
economist_daily_chart_521.png,Line,hurts my vision; NASA graph; hard to understand,(+); (+); (+),visual_encoding,property.encoding,property,nasa_like_complexity; strains_vision,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,visually_overwhelming_layout; hard_to_understand,[+],Immediacy / Cognitive Load
